Unnamed: 0,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,day,month,year,DayOfWeek,Predicted_Sales
0,349,6,896,1,0,0,0,0,0,0,0,6836.58
0,702,4,303,1,0,0,0,0,0,0,0,3433.9
0,588,1,593,1,0,0,0,0,0,0,0,5342.17
0,432,3,1643,1,0,0,1,0,0,0,0,11482.75
0,327,7,0,0,0,0,0,0,0,0,0,0.0
0,500,6,428,1,0,0,0,0,0,0,0,5054.83
0,304,1,1426,1,1,0,0,0,0,0,0,13382.31
0,588,5,761,1,1,0,0,0,0,0,0,7344.53
0,420,6,417,1,0,0,0,0,0,0,0,4446.27
0,820,1,1043,1,1,0,0,0,0,0,0,11295.61
0,1064,3,950,1,0,0,0,0,0,0,0,7805.11
0,921,1,1552,1,1,0,1,0,0,0,0,15819.61
0,601,2,312,1,0,0,0,0,0,0,0,3245.44
0,698,6,1823,1,0,0,0,0,0,0,0,14325.43
0,473,4,548,1,1,0,0,0,0,0,0,5243.14
0,177,5,506,1,1,0,0,0,0,0,0,5470.02
0,46,6,758,1,0,0,0,0,0,0,0,6620.3
0,1002,4,685,1,1,0,0,0,0,0,0,7264.18
0,360,1,956,1,1,0,0,0,0,0,0,10580.78
0,781,6,422,1,0,0,0,0,0,0,0,3584.33
0,738,6,673,1,0,0,0,0,0,0,0,6320.4
0,929,4,735,1,1,0,0,0,0,0,0,6239.81
0,152,5,705,1,1,0,0,0,0,0,0,7479.06
0,943,3,606,1,1,0,0,0,0,0,0,6578.04
0,27,5,942,1,1,0,0,0,0,0,0,9352.95
0,402,3,480,1,0,0,0,0,0,0,0,4315.36
0,818,3,786,1,1,0,0,0,0,0,0,7862.23
0,327,1,1144,1,1,0,0,0,0,0,0,11834.76
0,47,2,1104,1,1,0,1,0,0,0,0,10459.11
0,136,1,566,1,1,0,0,0,0,0,0,5514.96
0,903,6,923,1,0,0,0,0,0,0,0,9953.92
0,1066,1,1049,1,0,0,1,0,0,0,0,9501.73
0,510,6,507,1,0,0,0,0,0,0,0,4809.68
0,4,1,1600,1,1,0,1,0,0,0,0,13592.65
0,888,7,0,0,0,0,0,0,0,0,0,0.0
0,129,2,892,1,0,0,0,0,0,0,0,7062.88
0,983,2,1048,1,0,0,1,0,0,0,0,7940.02
0,289,7,0,0,0,0,0,0,0,0,0,0.0
0,650,2,623,1,0,0,0,0,0,0,0,5879.87
0,579,7,0,0,0,0,0,0,0,0,0,0.0
0,138,6,299,1,0,0,0,0,0,0,0,3085.86
0,1107,3,733,1,1,0,1,0,0,0,0,7423.34
0,458,4,0,0,0,3,1,0,0,0,0,0.0
0,1010,4,662,1,0,0,0,0,0,0,0,6087.88
0,131,1,503,1,0,0,1,0,0,0,0,4860.51
0,341,5,1096,1,1,0,0,0,0,0,0,10831.18
0,101,1,719,1,0,0,0,0,0,0,0,6357.92
0,209,5,567,1,1,0,0,0,0,0,0,5999.22
0,262,1,2995,1,1,0,0,0,0,0,0,21164.07
0,923,7,0,0,0,0,0,0,0,0,0,0.0
0,674,7,0,0,0,0,0,0,0,0,0,0.0
0,340,3,678,1,0,0,0,0,0,0,0,5618.79
0,982,6,603,1,0,0,0,0,0,0,0,6011.58
0,188,2,429,1,1,0,0,0,0,0,0,5121.16
0,62,5,737,1,1,0,0,0,0,0,0,7525.54
0,796,1,717,1,0,0,0,0,0,0,0,6440.31
0,953,4,796,1,1,0,0,0,0,0,0,8350.29
0,254,1,239,1,0,0,0,0,0,0,0,2284.03
0,545,5,1048,1,0,0,0,0,0,0,0,9566.52
0,814,7,0,0,0,0,0,0,0,0,0,0.0
0,599,6,878,1,0,0,0,0,0,0,0,7466.72
0,18,3,696,1,1,0,0,0,0,0,0,6961.54
0,296,4,811,1,1,0,0,0,0,0,0,8253.46
0,1051,7,0,0,0,0,0,0,0,0,0,0.0
0,9,4,535,1,1,0,0,0,0,0,0,5871.68
0,414,2,362,1,0,0,0,0,0,0,0,4204.54
0,817,4,3621,1,0,0,0,0,0,0,0,22900.07
0,358,3,941,1,0,0,1,0,0,0,0,7189.54
0,536,7,0,0,0,0,0,0,0,0,0,0.0
0,206,5,881,1,1,0,0,0,0,0,0,8719.01
0,453,3,949,1,1,0,0,0,0,0,0,9516.05
0,677,5,472,1,0,0,0,0,0,0,0,4910.58
0,773,4,773,1,0,0,1,0,0,0,0,6568.43
0,442,3,447,1,1,0,0,0,0,0,0,4970.33
0,19,2,588,1,0,0,0,0,0,0,0,5130.25
0,946,3,556,1,1,0,0,0,0,0,0,4846.19
0,827,5,1642,1,1,0,0,0,0,0,0,12485.93
0,493,5,950,1,1,0,0,0,0,0,0,10457.26
0,1068,1,426,1,1,0,1,0,0,0,0,5957.67
0,744,2,761,1,1,0,0,0,0,0,0,7849.14
0,444,1,1426,1,0,0,0,0,0,0,0,10368.44
0,675,5,445,1,0,0,1,0,0,0,0,4400.79
0,880,4,894,1,1,0,0,0,0,0,0,9197.69
0,944,6,1536,1,0,0,0,0,0,0,0,10056.46
0,267,1,1906,1,1,0,0,0,0,0,0,18204.04
0,305,4,700,1,1,0,0,0,0,0,0,7510.57
0,364,2,540,1,0,0,0,0,0,0,0,4481.94
0,651,4,833,1,0,0,0,0,0,0,0,6726.72
0,239,1,646,1,1,0,0,0,0,0,0,7449.7
0,595,6,1947,1,0,0,0,0,0,0,0,15735.18
0,746,1,639,1,1,0,0,0,0,0,0,8281.08
0,13,2,304,1,0,0,0,0,0,0,0,3469.96
0,747,1,913,1,1,0,1,0,0,0,0,10528.62
0,294,7,0,0,0,0,0,0,0,0,0,0.0
0,1007,5,733,1,0,0,0,0,0,0,0,5749.24
0,1112,6,721,1,0,0,0,0,0,0,0,7590.09
0,517,5,0,0,1,2,1,0,0,0,0,0.0
0,750,7,0,0,0,0,0,0,0,0,0,0.0
0,585,2,1028,1,1,0,0,0,0,0,0,9293.68
0,1086,2,573,1,0,0,0,0,0,0,0,4450.56
0,318,2,703,1,1,0,0,0,0,0,0,7460.48
0,203,4,738,1,0,0,0,0,0,0,0,5551.58
0,298,1,747,1,1,0,0,0,0,0,0,7827.04
0,142,7,0,0,0,0,0,0,0,0,0,0.0
0,861,4,452,1,0,0,0,0,0,0,0,3365.84
0,883,2,769,1,1,0,0,0,0,0,0,7673.41
0,681,7,0,0,0,0,0,0,0,0,0,0.0
0,526,7,0,0,0,0,0,0,0,0,0,0.0
0,1044,1,1049,1,1,0,0,0,0,0,0,10381.87
0,676,2,1359,1,1,0,1,0,0,0,0,10613.25
0,110,6,282,1,0,0,0,0,0,0,0,2628.67
0,76,2,894,1,0,0,0,0,0,0,0,7300.04
0,563,4,830,1,1,0,0,0,0,0,0,8741.19
0,176,6,390,1,0,0,0,0,0,0,0,3562.96
0,421,2,996,1,0,0,0,0,0,0,0,8164.36
0,351,2,414,1,0,0,0,0,0,0,0,4335.75
0,958,1,578,1,0,0,0,0,0,0,0,4537.45
0,166,2,981,1,1,0,1,0,0,0,0,9308.5
0,283,4,818,1,1,0,0,0,0,0,0,8577.76
0,982,2,515,1,0,0,0,0,0,0,0,5390.74
0,628,2,1120,1,0,0,1,0,0,0,0,8342.35
0,829,6,970,1,0,0,0,0,0,0,0,8615.06
0,227,1,574,1,0,0,1,0,0,0,0,5549.28
0,827,1,0,0,0,1,0,0,0,0,0,0.0
0,467,1,1842,1,1,0,1,0,0,0,0,14808.51
0,767,4,889,1,1,0,0,0,0,0,0,8848.32
0,19,7,0,0,0,0,0,0,0,0,0,0.0
0,803,6,388,1,0,0,0,0,0,0,0,3920.17
0,536,2,841,1,0,0,1,0,0,0,0,7231.79
0,1009,3,485,1,1,0,0,0,0,0,0,5418.13
0,810,4,492,1,1,0,0,0,0,0,0,5777.5
0,342,4,754,1,1,0,0,0,0,0,0,9924.38
0,382,1,875,1,1,0,1,0,0,0,0,10107.86
0,1063,1,704,1,1,0,0,0,0,0,0,7612.09
0,242,4,310,1,0,0,0,0,0,0,0,3158.47
0,12,1,1200,1,1,0,0,0,0,0,0,12097.14
0,779,4,0,0,0,1,0,0,0,0,0,0.0
0,948,4,1813,1,1,0,0,0,0,0,0,7346.92
0,667,2,828,1,1,0,1,0,0,0,0,8161.85
0,728,7,0,0,0,0,0,0,0,0,0,0.0
0,47,7,0,0,0,0,0,0,0,0,0,0.0
0,661,7,0,0,0,0,0,0,0,0,0,0.0
0,407,7,0,0,0,0,0,0,0,0,0,0.0
0,278,1,753,1,1,0,0,0,0,0,0,8362.49
0,99,6,554,1,0,0,0,0,0,0,0,5583.12
0,262,6,3158,1,0,0,0,0,0,0,0,18240.31
0,840,3,1019,1,0,0,0,0,0,0,0,6875.18
0,725,7,0,0,0,0,0,0,0,0,0,0.0
0,393,5,553,1,0,0,1,0,0,0,0,5033.76
0,615,4,1438,1,1,0,1,0,0,0,0,12184.83
0,41,6,450,1,0,0,0,0,0,0,0,5832.94
0,358,1,1038,1,0,0,0,0,0,0,0,9203.45
0,219,7,0,0,0,0,0,0,0,0,0,0.0
0,137,1,1023,1,0,0,0,0,0,0,0,8047.77
0,979,1,832,1,1,0,0,0,0,0,0,9012.85
0,789,7,0,0,0,0,0,0,0,0,0,0.0
0,272,7,0,0,0,0,0,0,0,0,0,0.0
0,477,6,409,1,0,0,0,0,0,0,0,4831.23
0,755,7,0,0,0,0,0,0,0,0,0,0.0
0,436,2,737,1,1,0,1,0,0,0,0,7321.32
0,1039,5,852,1,1,0,1,0,0,0,0,8451.97
0,199,1,813,1,1,0,0,0,0,0,0,9739.71
0,862,5,1097,1,0,0,0,0,0,0,0,8478.08
0,389,1,1519,1,1,0,1,0,0,0,0,15425.54
0,210,3,298,1,1,0,0,0,0,0,0,3024.08
0,974,5,1612,1,1,0,0,0,0,0,0,12175.48
0,213,2,748,1,1,0,0,0,0,0,0,8999.85
0,887,2,425,1,0,0,0,0,0,0,0,4473.13
0,110,2,678,1,1,0,0,0,0,0,0,7001.08
0,602,6,475,1,0,0,0,0,0,0,0,4971.85
0,344,1,1496,1,1,0,0,0,0,0,0,14284.96
0,680,4,685,1,0,0,1,0,0,0,0,5528.54
0,475,6,1096,1,0,0,0,0,0,0,0,7666.68
0,444,6,1763,1,0,0,0,0,0,0,0,15152.28
0,573,4,269,1,0,0,1,0,0,0,0,2737.13
0,190,4,582,1,0,0,1,0,0,0,0,5654.75
0,531,2,734,1,1,0,0,0,0,0,0,7264.31
0,431,1,1121,1,1,0,1,0,0,0,0,12369.7
0,815,6,907,1,0,0,0,0,0,0,0,8993.68
0,56,7,0,0,0,0,0,0,0,0,0,0.0
0,492,4,1003,1,1,0,0,0,0,0,0,9379.88
0,702,5,375,1,1,0,0,0,0,0,0,4726.76
0,442,3,359,1,0,0,0,0,0,0,0,2995.3
0,790,3,561,1,0,0,0,0,0,0,0,5479.21
0,424,2,809,1,1,0,0,0,0,0,0,7833.92
0,185,3,520,1,1,0,1,0,0,0,0,6327.72
0,416,5,1198,1,0,0,1,0,0,0,0,9059.58
0,660,2,610,1,1,0,0,0,0,0,0,6394.8
0,949,4,530,1,1,0,0,0,0,0,0,5836.53
0,335,4,1675,1,1,1,0,0,0,0,0,10707.84
0,928,4,693,1,1,0,1,0,0,0,0,7239.47
0,402,5,581,1,0,0,0,0,0,0,0,5669.62
0,781,7,0,0,0,0,0,0,0,0,0,0.0
0,602,6,514,1,0,0,0,0,0,0,0,4971.41
0,335,4,3011,1,1,0,0,0,0,0,0,17165.41
0,593,1,1426,1,1,0,0,0,0,0,0,13588.76
0,665,5,1316,1,1,0,1,0,0,0,0,11393.38
0,245,5,1096,1,0,0,0,0,0,0,0,8087.66
0,1046,7,0,0,0,0,0,0,0,0,0,0.0
0,1076,4,581,1,1,0,0,0,0,0,0,5466.2
0,320,2,1883,1,0,0,0,0,0,0,0,11736.03
0,325,1,600,1,0,0,0,0,0,0,0,5183.23
0,144,7,0,0,0,0,0,0,0,0,0,0.0
0,99,5,385,1,0,0,0,0,0,0,0,4013.59
0,694,5,727,1,0,0,0,0,0,0,0,6678.39
0,1109,7,0,0,0,0,0,0,0,0,0,0.0
0,783,2,601,1,0,0,0,0,0,0,0,5210.38
0,585,4,822,1,0,0,0,0,0,0,0,6227.64
0,957,7,0,0,0,0,0,0,0,0,0,0.0
0,1062,4,570,1,0,0,0,0,0,0,0,5312.94
0,455,5,413,1,1,0,0,0,0,0,0,5683.81
0,718,5,962,1,1,0,0,0,0,0,0,9766.14
0,51,1,550,1,1,0,0,0,0,0,0,7356.03
0,6,1,754,1,1,0,1,0,0,0,0,7433.95
0,669,1,357,1,0,0,0,0,0,0,0,3467.11
0,461,4,0,0,0,1,0,0,0,0,0,0.0
0,37,5,937,1,1,0,0,0,0,0,0,9330.93
0,892,5,944,1,0,0,0,0,0,0,0,8635.65
0,928,3,625,1,1,0,1,0,0,0,0,6678.83
0,1038,7,0,0,0,0,0,0,0,0,0,0.0
0,174,3,497,1,0,0,0,0,0,0,0,5676.99
0,939,2,450,1,0,0,1,0,0,0,0,4466.61
0,583,6,329,1,0,0,0,0,0,0,0,2972.61
0,246,5,1131,1,1,0,1,0,0,0,0,11308.15
0,136,3,305,1,0,0,0,0,0,0,0,3322.86
0,913,3,1021,1,0,0,1,0,0,0,0,7183.79
0,771,1,643,1,0,0,0,0,0,0,0,6283.11
0,1063,3,491,1,0,0,0,0,0,0,0,3771.0
0,204,5,511,1,0,0,1,0,0,0,0,4724.19
0,328,1,672,1,1,0,1,0,0,0,0,6930.94
0,651,5,958,1,0,0,0,0,0,0,0,8204.73
0,160,7,0,0,0,0,0,0,0,0,0,0.0
0,462,4,668,1,1,0,1,0,0,0,0,6642.76
0,529,1,0,0,0,1,0,0,0,0,0,0.0
0,828,1,922,1,1,0,0,0,0,0,0,9407.04
0,453,6,716,1,0,0,0,0,0,0,0,6569.38
0,453,1,1061,1,1,0,0,0,0,0,0,11148.6
0,462,3,625,1,1,0,0,0,0,0,0,6095.28
0,268,6,438,1,0,0,1,0,0,0,0,3834.89
0,355,5,1080,1,0,0,0,0,0,0,0,7850.56
0,296,3,759,1,0,0,0,0,0,0,0,6295.71
0,882,2,1276,1,1,0,0,0,0,0,0,11393.61
0,751,6,563,1,0,0,0,0,0,0,0,5170.12
0,294,1,948,1,1,0,0,0,0,0,0,8993.99
0,923,5,598,1,0,0,0,0,0,0,0,5228.22
0,406,4,420,1,1,0,0,0,0,0,0,4978.94
0,787,4,1590,1,1,0,0,0,0,0,0,15413.98
0,1057,1,694,1,1,0,1,0,0,0,0,7589.33
0,139,6,323,1,0,0,0,0,0,0,0,4109.92
0,1111,3,440,1,0,0,0,0,0,0,0,4576.51
0,772,6,480,1,0,0,0,0,0,0,0,4439.23
0,723,4,547,1,1,0,0,0,0,0,0,6225.07
0,219,2,450,1,1,0,1,0,0,0,0,3734.78
0,902,6,740,1,0,0,0,0,0,0,0,6692.1
0,308,3,1110,1,1,0,0,0,0,0,0,12297.24
0,516,3,791,1,1,0,0,0,0,0,0,7513.31
0,71,3,776,1,1,0,0,0,0,0,0,9150.35
0,928,7,0,0,0,0,0,0,0,0,0,0.0
0,397,7,0,0,0,0,0,0,0,0,0,0.0
0,436,4,549,1,0,0,0,0,0,0,0,4663.97
0,815,3,699,1,1,0,0,0,0,0,0,7309.84
0,983,4,1189,1,0,0,0,0,0,0,0,8588.45
0,967,3,893,1,1,0,0,0,0,0,0,9270.0
0,204,4,508,1,0,0,0,0,0,0,0,4770.91
0,344,7,0,0,0,0,0,0,0,0,0,0.0
0,269,6,1192,1,0,0,0,0,0,0,0,9347.67
0,777,7,0,0,0,0,0,0,0,0,0,0.0
0,357,3,925,1,0,0,0,0,0,0,0,6743.3
0,190,6,518,1,0,0,0,0,0,0,0,5079.85
0,610,6,382,1,0,0,0,0,0,0,0,3516.81
0,201,5,456,1,0,0,0,0,0,0,0,5109.03
0,467,5,1448,1,0,0,0,0,0,0,0,11229.05
0,507,4,523,1,0,0,1,0,0,0,0,5534.73
0,1033,5,1359,1,1,0,0,0,0,0,0,13936.93
0,168,6,469,1,0,0,0,0,0,0,0,4915.08
0,785,3,437,1,0,0,0,0,0,0,0,4341.44
0,884,3,539,1,1,0,0,0,0,0,0,5789.75
0,94,4,491,1,0,0,0,0,0,0,0,4609.99
0,819,4,612,1,0,0,0,0,0,0,0,5349.7
0,945,4,431,1,0,0,1,0,0,0,0,4227.06
0,576,2,1230,1,1,0,1,0,0,0,0,11162.02
0,428,6,501,1,0,0,0,0,0,0,0,4964.12
0,415,1,619,1,1,0,0,0,0,0,0,7006.35
0,415,2,488,1,1,0,1,0,0,0,0,5758.4
0,768,2,1442,1,0,0,0,0,0,0,0,12706.81
0,949,4,515,1,1,0,0,0,0,0,0,5816.65
0,990,7,0,0,0,0,0,0,0,0,0,0.0
0,36,4,995,1,0,0,0,0,0,0,0,7612.94
0,330,6,457,1,0,0,0,0,0,0,0,4374.93
0,983,3,1849,1,1,0,1,0,0,0,0,15306.84
0,998,6,607,1,0,0,0,0,0,0,0,5953.95
0,859,1,848,1,1,0,0,0,0,0,0,9313.31
0,1088,6,539,1,0,0,0,0,0,0,0,5224.28
0,40,4,539,1,0,0,0,0,0,0,0,4319.33
0,610,7,0,0,0,0,0,0,0,0,0,0.0
0,466,6,442,1,0,0,0,0,0,0,0,4791.5
0,246,4,844,1,0,0,0,0,0,0,0,7098.44
0,20,5,774,1,0,0,0,0,0,0,0,6801.16
0,392,7,0,0,0,0,0,0,0,0,0,0.0
0,14,2,821,1,1,0,0,0,0,0,0,8457.42
0,786,6,165,1,0,0,0,0,0,0,0,1248.62
0,817,2,3327,1,1,0,0,0,0,0,0,24321.79
0,823,7,0,0,0,0,0,0,0,0,0,0.0
0,594,2,496,1,0,0,1,0,0,0,0,4520.29
0,729,6,866,1,0,0,0,0,0,0,0,7759.82
0,714,3,151,1,0,0,0,0,0,0,0,1484.79
0,266,1,667,1,1,0,0,0,0,0,0,6934.38
0,123,4,1062,1,1,0,1,0,0,0,0,9733.25
0,854,5,769,1,1,0,0,0,0,0,0,7641.64
0,497,7,0,0,0,0,0,0,0,0,0,0.0
0,489,1,1070,1,1,0,0,0,0,0,0,11048.88
0,168,7,0,0,0,0,0,0,0,0,0,0.0
0,582,7,0,0,0,0,0,0,0,0,0,0.0
0,476,1,642,1,0,0,1,0,0,0,0,5055.18
0,127,5,0,0,0,1,0,0,0,0,0,0.0
0,638,2,465,1,1,0,0,0,0,0,0,5829.98
0,758,6,368,1,0,0,0,0,0,0,0,3662.23
0,42,6,888,1,0,0,0,0,0,0,0,8145.46
0,901,2,746,1,0,0,0,0,0,0,0,7246.76
0,858,1,0,0,0,2,1,0,0,0,0,0.0
0,1113,6,918,1,0,0,0,0,0,0,0,9869.84
0,819,5,560,1,0,0,0,0,0,0,0,5227.41
0,560,2,1568,1,1,0,0,0,0,0,0,13056.44
0,430,2,614,1,1,0,0,0,0,0,0,6701.46
0,748,4,414,1,0,0,0,0,0,0,0,4171.56
0,173,7,0,0,0,0,0,0,0,0,0,0.0
0,422,4,498,1,0,0,0,0,0,0,0,4296.74
0,155,2,444,1,0,0,0,0,0,0,0,4650.02
0,703,5,362,1,0,0,0,0,0,0,0,3143.89
0,365,1,638,1,1,0,0,0,0,0,0,6676.52
0,716,7,0,0,0,0,0,0,0,0,0,0.0
0,63,3,497,1,0,0,0,0,0,0,0,5011.97
0,836,3,728,1,0,0,0,0,0,0,0,6108.22
0,449,7,0,0,0,0,0,0,0,0,0,0.0
0,623,3,913,1,1,0,1,0,0,0,0,9309.19
0,908,6,207,1,0,0,0,0,0,0,0,2052.38
0,968,3,1184,1,1,0,0,0,0,0,0,12616.28
0,973,1,694,1,0,0,0,0,0,0,0,5211.16
0,366,2,523,1,0,0,0,0,0,0,0,4439.27
0,565,2,566,1,0,0,0,0,0,0,0,4882.08
0,823,2,528,1,0,0,0,0,0,0,0,4959.93
0,615,5,1199,1,0,0,0,0,0,0,0,9030.18
0,924,6,301,1,0,0,0,0,0,0,0,2973.74
0,399,4,471,1,0,0,0,0,0,0,0,4094.41
0,809,6,611,1,0,0,0,0,0,0,0,6304.02
0,947,5,1032,1,1,0,0,0,0,0,0,9964.22
0,245,6,1041,1,0,0,0,0,0,0,0,8285.46
0,760,4,1178,1,0,0,0,0,0,0,0,7429.37
0,860,1,672,1,0,0,1,0,0,0,0,5493.66
0,393,4,594,1,1,0,0,0,0,0,0,6537.9
0,657,6,657,1,0,0,0,0,0,0,0,6402.98
0,975,7,0,0,0,0,0,0,0,0,0,0.0
0,85,4,887,1,1,0,0,0,0,0,0,8480.09
0,405,6,295,1,0,0,0,0,0,0,0,2739.51
0,514,6,567,1,0,0,0,0,0,0,0,5723.21
0,1031,5,459,1,1,0,0,0,0,0,0,5296.67
0,434,1,773,1,1,0,0,0,0,0,0,9248.56
0,185,1,453,1,0,0,0,0,0,0,0,5115.13
0,291,3,928,1,1,0,0,0,0,0,0,9373.87
0,366,5,503,1,0,0,1,0,0,0,0,5078.22
0,246,3,927,1,1,0,1,0,0,0,0,9374.51
0,784,1,1012,1,1,0,0,0,0,0,0,11276.01
0,519,7,0,0,0,0,0,0,0,0,0,0.0
0,968,7,0,0,0,0,0,0,0,0,0,0.0
0,148,3,775,1,0,0,0,0,0,0,0,7192.14
0,261,1,1090,1,0,0,1,0,0,0,0,8074.71
0,111,7,0,0,0,0,0,0,0,0,0,0.0
0,519,3,517,1,0,0,0,0,0,0,0,4546.98
0,897,1,388,1,1,0,0,0,0,0,0,4429.8
0,905,6,772,1,0,0,0,0,0,0,0,6487.74
0,378,1,767,1,0,0,0,0,0,0,0,6206.62
0,905,6,1065,1,0,0,0,0,0,0,0,7385.43
0,463,4,693,1,0,0,1,0,0,0,0,5755.39
0,920,3,510,1,0,0,0,0,0,0,0,4705.11
0,660,5,739,1,1,0,0,0,0,0,0,7102.88
0,1062,7,0,0,0,0,0,0,0,0,0,0.0
0,1015,4,512,1,1,0,0,0,0,0,0,5851.55
0,918,2,630,1,1,0,0,0,0,0,0,6489.41
0,440,1,497,1,0,0,0,0,0,0,0,4707.91
0,368,7,0,0,0,0,0,0,0,0,0,0.0
0,952,5,537,1,0,0,0,0,0,0,0,4218.01
0,286,4,380,1,1,0,1,0,0,0,0,4356.56
0,1071,2,897,1,1,0,0,0,0,0,0,9061.07
0,676,1,1868,1,0,0,0,0,0,0,0,8981.81
0,1065,2,532,1,0,0,0,0,0,0,0,4509.01
0,165,3,382,1,0,0,0,0,0,0,0,3734.44
0,1096,5,541,1,0,0,0,0,0,0,0,4379.95
0,1106,4,705,1,1,0,0,0,0,0,0,6923.72
0,143,4,439,1,0,0,0,0,0,0,0,4399.67
0,518,3,494,1,1,0,0,0,0,0,0,5437.94
0,668,7,0,0,0,0,0,0,0,0,0,0.0
0,823,6,547,1,0,0,0,0,0,0,0,5727.1
0,568,6,440,1,0,0,0,0,0,0,0,5058.01
0,123,6,437,1,0,0,0,0,0,0,0,3728.02
0,418,5,713,1,1,0,0,0,0,0,0,6914.24
0,123,7,0,0,0,0,0,0,0,0,0,0.0
0,899,2,453,1,0,0,0,0,0,0,0,4279.06
0,156,6,348,1,0,0,0,0,0,0,0,3444.97
0,496,3,801,1,1,0,0,0,0,0,0,8072.26
0,475,6,860,1,0,0,0,0,0,0,0,7044.49
0,641,2,587,1,1,0,1,0,0,0,0,7071.28
0,689,3,603,1,1,0,1,0,0,0,0,6842.74
0,333,1,1520,1,1,0,0,0,0,0,0,14334.19
0,455,1,760,1,0,0,1,0,0,0,0,6834.99
0,84,2,1413,1,1,0,1,0,0,0,0,12589.11
0,541,1,0,0,0,2,1,0,0,0,0,0.0
0,118,2,551,1,0,0,0,0,0,0,0,4553.01
0,899,7,0,0,0,0,0,0,0,0,0,0.0
0,1022,7,0,0,0,0,0,0,0,0,0,0.0
0,998,1,619,1,1,0,0,0,0,0,0,6925.18
0,274,7,1231,1,0,0,0,0,0,0,0,6339.62
0,723,1,785,1,1,0,0,0,0,0,0,9666.83
0,519,2,523,1,1,0,0,0,0,0,0,6212.54
0,717,2,544,1,0,0,1,0,0,0,0,5045.06
0,81,3,586,1,0,0,0,0,0,0,0,5905.05
0,83,2,356,1,1,0,0,0,0,0,0,4225.08
0,161,1,984,1,1,0,0,0,0,0,0,10136.24
0,1069,1,1043,1,1,0,0,0,0,0,0,10046.09
0,387,5,1303,1,1,0,0,0,0,0,0,12115.65
0,791,1,1188,1,1,0,0,0,0,0,0,12850.55
0,463,5,874,1,0,0,0,0,0,0,0,6697.98
0,19,7,0,0,0,0,0,0,0,0,0,0.0
0,502,3,1285,1,0,0,0,0,0,0,0,8461.8
0,955,6,477,1,0,0,0,0,0,0,0,4641.1
0,974,4,1669,1,1,0,0,0,0,0,0,12452.86
0,1037,7,0,0,0,0,0,0,0,0,0,0.0
0,320,6,1971,1,0,0,0,0,0,0,0,13056.72
0,282,6,482,1,0,0,0,0,0,0,0,4810.71
0,518,2,375,1,0,0,0,0,0,0,0,3688.48
0,119,5,711,1,1,0,0,0,0,0,0,7308.21
0,1003,7,0,0,0,0,0,0,0,0,0,0.0
0,749,7,0,0,0,0,0,0,0,0,0,0.0
0,9,5,600,1,1,0,0,0,0,0,0,6475.94
0,266,2,556,1,1,0,1,0,0,0,0,6735.03
0,117,2,600,1,1,0,0,0,0,0,0,6226.88
0,307,5,0,0,1,1,0,0,0,0,0,0.0
0,830,7,0,0,0,0,0,0,0,0,0,0.0
0,75,3,726,1,1,0,0,0,0,0,0,7776.14
0,1020,3,1000,1,0,0,1,0,0,0,0,7920.25
0,923,1,577,1,0,0,0,0,0,0,0,4954.11
0,914,3,1059,1,1,0,0,0,0,0,0,9627.3
0,451,2,558,1,1,0,0,0,0,0,0,6654.13
0,999,6,447,1,0,0,0,0,0,0,0,5237.92
0,914,3,1157,1,1,0,0,0,0,0,0,12599.96
0,439,3,796,1,0,0,0,0,0,0,0,6971.43
0,483,5,605,1,0,0,0,0,0,0,0,6197.78
0,522,4,586,1,1,0,0,0,0,0,0,6774.77
0,424,5,821,1,1,0,0,0,0,0,0,8747.34
0,567,7,0,0,0,0,0,0,0,0,0,0.0
0,321,1,0,0,0,1,0,0,0,0,0,0.0
0,499,3,654,1,1,0,0,0,0,0,0,5732.25
0,775,6,738,1,0,0,0,0,0,0,0,7437.25
0,1039,4,869,1,0,0,0,0,0,0,0,6592.46
0,709,2,1614,1,1,0,0,0,0,0,0,13261.2
0,468,2,678,1,1,0,0,0,0,0,0,7074.5
0,877,4,820,1,0,0,0,0,0,0,0,6989.66
0,766,3,458,1,0,0,0,0,0,0,0,4726.27
0,1112,2,989,1,1,0,1,0,0,0,0,12138.74
0,715,5,696,1,0,0,0,0,0,0,0,6407.76
0,469,4,1242,1,0,0,0,0,0,0,0,9136.08
0,609,3,624,1,1,0,0,0,0,0,0,6704.65
0,366,2,742,1,1,0,0,0,0,0,0,8041.45
0,794,2,522,1,0,0,0,0,0,0,0,3693.05
0,734,4,678,1,1,0,0,0,0,0,0,7440.13
0,87,1,866,1,0,0,1,0,0,0,0,7856.18
0,631,4,0,0,1,1,1,0,0,0,0,0.0
0,589,5,507,1,1,0,0,0,0,0,0,5234.06
0,1027,4,1296,1,0,0,0,0,0,0,0,9082.16
0,1095,2,685,1,0,0,0,0,0,0,0,4869.21
0,19,7,0,0,0,0,0,0,0,0,0,0.0
0,700,2,593,1,0,0,0,0,0,0,0,5563.78
0,284,3,472,1,1,0,0,0,0,0,0,5750.89
0,627,3,678,1,1,0,0,0,0,0,0,7621.4
0,784,7,0,0,0,0,0,0,0,0,0,0.0
0,374,2,965,1,0,0,1,0,0,0,0,7296.32
0,780,7,0,0,0,0,0,0,0,0,0,0.0
0,77,2,561,1,0,0,0,0,0,0,0,5073.87
0,58,1,451,1,0,0,0,0,0,0,0,4974.94
